cliente_id,nombre,email,region,comuna,segmento_rfm,fecha_registro,canal_adquisicion
1436,Pedro Matías Zúñiga Araya,volivares@example.org,O'Higgins,Santa Cruz,Champions,2025-06-27,Facebook/Instagram
1437,José Tomás Salazar Azócar,rigobertocaceres@example.com,Valparaíso,Viña del Mar,Loyal,2024-03-23,TikTok
1438,Juan Oscar González Silva,diegocollao@example.org,Metropolitana,Quilicura,At Risk,2023-09-15,Referido
1439,Joaquín Rojas Concha,florenciagallardo@example.com,Metropolitana,Maipú,Loyal,2024-11-03,Facebook/Instagram
1440,Ignacio Araneda Fuentes,valenzuelayonathan@example.org,Valparaíso,Valparaíso,Loyal,2024-10-31,Google Ads
1441,Pabla Eloísa Cerda Melo,maximilianosalazar@example.com,Maule,Talca,New,2023-02-23,Facebook/Instagram
1442,Ulises Muñoz,toropetronila@example.net,La Araucanía,Padre Las Casas,At Risk,2024-01-25,Email Marketing
1443,Carlos Navarrete,mario21@example.org,Los Lagos,Puerto Montt,Lost,2025-02-09,TikTok
1444,Felipe Ariel Villegas Rojas,dhuerta@example.com,Metropolitana,Las Condes,Champions,2024-02-13,Email Marketing
1445,Amanda Karen Bustos Castro,tgonzalez@example.net,Valparaíso,San Antonio,Hibernating,2024-11-12,Email Marketing
1446,Amparo Rodríguez,armando07@example.com,Valparaíso,San Antonio,At Risk,2023-11-29,Google Ads
1447,Ignacio Juan Espinosa Donoso,benjamin38@example.org,Metropolitana,La Reina,Hibernating,2024-06-12,Facebook/Instagram
1448,Kevin Williams Rodríguez Soto,bravoviviana@example.com,Metropolitana,La Reina,Hibernating,2023-09-18,Referido
1449,Trinidad Sánchez Castro,delgadoaurelia@example.com,Los Lagos,Osorno,Loyal,2023-10-19,Facebook/Instagram
1450,Amparo Rosa Garrido Pérez,asepulveda@example.com,Metropolitana,Quilicura,Loyal,2024-10-26,Email Marketing
1451,Vanessa Dora Pérez Jiménez,correadario@example.com,Valparaíso,Quilpué,New,2023-10-04,Google Ads
1452,Marco Aldo Parraguez Abarca,edelmirazamora@example.com,Metropolitana,La Reina,Champions,2023-03-24,Orgánico
1453,Emily Alfaro,castillodaniela@example.org,Metropolitana,La Reina,Lost,2025-04-05,Orgánico
1454,Joaquín Oscar Garcés Álvarez,carlos39@example.org,Metropolitana,Estación Central,New,2025-01-07,Email Marketing
1455,Esteban Pedro Olmos Donoso,iriquelme@example.com,Coquimbo,Vicuña,Lost,2024-04-23,Google Ads
1456,Emilio Adrián Hernández González,zavalaclaudio@example.net,Maule,Curicó,Loyal,2023-05-28,Email Marketing
1457,Clementina Leslie Astudillo Donoso,cornejodiego@example.org,Coquimbo,Coquimbo,Champions,2023-03-12,TikTok
1458,Mauricio Caro Jara,lramos@example.org,Valparaíso,Quilpué,Loyal,2024-05-19,Orgánico
1459,Oscar Víctor Valenzuela Bernal,mariela26@example.net,Metropolitana,Vitacura,Potential,2023-07-17,Google Ads
1460,Natalia Cortés Valenzuela,nacevedo@example.org,Valparaíso,Quilpué,Champions,2025-06-14,Google Ads
1461,Pamela Sepúlveda,igonzalez@example.com,Valparaíso,Viña del Mar,New,2023-12-11,Email Marketing
1462,Karina Ximena Lizana Meneses,hparra@example.com,Maule,Linares,Lost,2023-03-16,Referido
1463,Priscila Ruiz Moya,mansillaguillermo@example.net,Metropolitana,Vitacura,Lost,2025-04-21,Orgánico
1464,Blas Francisco Castro Celis,avergara@example.com,Valparaíso,Quilpué,Lost,2023-03-30,Orgánico
1465,Mathias Cristóbal Domínguez-Riquelme Santibáñez,roberto37@example.net,Metropolitana,La Reina,Loyal,2023-05-18,TikTok
1466,José Fernández Sáez,carmencontreras@example.net,Metropolitana,Estación Central,At Risk,2024-07-23,TikTok
1467,Hans Saldivia-Pavez,hespinoza@example.com,La Araucanía,Victoria,At Risk,2024-04-07,Email Marketing
1468,Emilio González,ernestina24@example.net,Valparaíso,Villa Alemana,Champions,2023-01-19,Facebook/Instagram
1469,María Nicole Poblete González,mirandaana@example.com,Metropolitana,Quilicura,New,2024-01-19,Orgánico
1470,Rafael Marchant González,avalosliam@example.net,Metropolitana,Puente Alto,Loyal,2023-11-27,Google Ads
1471,Paloma Morales Saavedra,andrea31@example.net,Valparaíso,Quilpué,Hibernating,2024-07-10,Facebook/Instagram
1472,Ricardo Javier Parada Vega,mercedeszuniga@example.com,Los Lagos,Puerto Varas,Lost,2025-05-15,Email Marketing
1473,Otilia Irene Muñoz Astudillo,galvezsofia@example.org,O'Higgins,San Fernando,Loyal,2023-08-18,Referido
1474,Silvia Rubilar,josearellano@example.com,Coquimbo,La Serena,Champions,2024-08-08,Email Marketing
1475,Manuel Leonardo Astudillo Campos,arayaalba@example.net,Los Lagos,Osorno,At Risk,2023-04-23,Google Ads
1476,Patricia Rosa Arcos Chávez,lucianomanriquez@example.org,Metropolitana,Maipú,Lost,2024-02-14,Email Marketing
1477,Johana Marisol Sánchez Vidal,marcela00@example.org,La Araucanía,Temuco,New,2024-08-11,TikTok
1478,María Marisol Guajardo Ramírez,moralesjuan@example.net,Valparaíso,Quilpué,Loyal,2024-08-19,TikTok
1479,Patricio Juan Álvarez Castro,mtorres@example.net,Metropolitana,San Miguel,New,2025-06-23,Referido
1480,Henry Ruiz,emily24@example.com,Maule,Constitución,Hibernating,2025-05-05,Google Ads
1481,Pía Olga Silva Godoy,dsantander@example.org,Metropolitana,Puente Alto,At Risk,2025-02-27,Orgánico
1482,José Juan González Arancibia,lopezchristian@example.com,O'Higgins,San Fernando,Hibernating,2023-06-27,Email Marketing
1483,Jorge Guillermo Salinas Gatica,javierlopez@example.com,Valparaíso,Viña del Mar,New,2025-04-21,TikTok
1484,Juan Plaza Olguín,acostasilvana@example.net,Biobío,Los Ángeles,At Risk,2024-05-27,Google Ads
1485,Mateo Ortega Angulo,luis06@example.org,Biobío,Chiguayante,Lost,2023-08-20,Google Ads
1486,Alfredo Benjamín Escobar Barrera,sebastianarriagada@example.org,O'Higgins,Santa Cruz,At Risk,2023-04-08,Email Marketing
1487,Matías Astorga,rodrigohormazabal@example.org,Biobío,Concepción,At Risk,2024-05-26,TikTok
1488,María Camila Cea Godoy,arayafernando@example.org,Biobío,Chiguayante,Potential,2024-04-15,Orgánico
1489,Katherine Nancy Canales López,cristopher27@example.com,Metropolitana,Peñalolén,New,2024-04-18,Referido
1490,Ruth Camila Zúñiga Flores,madeleinealarcon@example.com,Valparaíso,Viña del Mar,Lost,2023-04-24,Google Ads
1491,Carlos Daniel Moraga Quezada,zunildacerda@example.net,Metropolitana,Peñalolén,Champions,2024-08-28,Google Ads
1492,Jorge José Solís Álvarez,sabinaceballos@example.net,La Araucanía,Padre Las Casas,At Risk,2023-08-18,Email Marketing
1493,Rigoberto Felipe Pereira Cornejo,tomassalgado@example.com,Valparaíso,Quilpué,At Risk,2025-04-19,Google Ads
1494,Juan Edward Rojas Riquelme,yesseniavaldivia@example.net,La Araucanía,Villarrica,Loyal,2024-01-03,Referido
1495,Sandra Tapia Fuentes,xleon@example.org,Metropolitana,Providencia,Lost,2025-03-12,Google Ads
1496,Patricio Esteban Caro Pinto,alejandro71@example.com,Metropolitana,Santiago,New,2024-09-07,Orgánico
1497,Richard Víctor Núñez San Martín,riquelmefrancisco@example.org,La Araucanía,Victoria,Lost,2024-03-21,Email Marketing
1498,Gloria Ceballos Figueroa,cpizarro@example.net,Metropolitana,Estación Central,Champions,2025-04-15,Google Ads
1499,Cristian Héctor Cortés Araya,sergiozarate@example.org,Metropolitana,Santiago,At Risk,2023-05-01,Referido
1500,Martín Manuel Flores Pereira,ramonabernal@example.net,Metropolitana,Peñalolén,At Risk,2023-09-04,Orgánico
1501,Eliana Figueroa Díaz,cristianahumada@example.org,Coquimbo,Vicuña,Loyal,2024-11-08,Email Marketing
1502,Gloria Poblete,rodrigo59@example.org,La Araucanía,Temuco,Loyal,2023-03-01,Referido
1503,Isidora Suárez,claudio19@example.net,Metropolitana,Quilicura,At Risk,2024-09-22,Email Marketing
1504,Ximena María Peña Ulloa,patriciadiaz@example.net,Metropolitana,Las Condes,Hibernating,2023-04-14,TikTok
1505,Herminia Marina Sanhueza Valdivia,jmorales@example.net,Metropolitana,La Reina,At Risk,2024-03-13,Referido
1506,Juan Sánchez,michaelmiranda@example.com,Los Lagos,Puerto Montt,Champions,2024-10-07,TikTok
1507,Dafne Javiera Ríos Córdova,paradaandrea@example.org,Biobío,Talcahuano,At Risk,2024-10-31,Referido
1508,Jacinto Héctor Pinto Zapata,daniel11@example.net,Metropolitana,Puente Alto,Potential,2024-06-17,Facebook/Instagram
1509,Laura Cáceres,jinostroza@example.com,Metropolitana,Macul,Loyal,2025-06-10,TikTok
1510,Luis David Olivares Loyola,perezolga@example.com,Metropolitana,Puente Alto,Champions,2023-03-13,Google Ads
1511,Luis Miguel Molina Flores,carcamomagali@example.net,Biobío,Talcahuano,Champions,2023-03-31,Orgánico
1512,Rodrigo Roberto Espinoza Díaz,christian57@example.org,Los Lagos,Ancud,At Risk,2024-04-10,Referido
1513,Valeska Muñoz-Parada Barraza,bgamboa@example.org,Metropolitana,Las Condes,At Risk,2023-06-07,TikTok
1514,Patricia Paula Villegas Rojas,rosa95@example.org,Metropolitana,Las Condes,Lost,2023-01-20,Email Marketing
1515,Rubén Pablo Alvarez Moreno,tiare05@example.net,Metropolitana,La Reina,Champions,2024-07-23,Orgánico
1516,Martina Soto,pduran@example.org,Coquimbo,Coquimbo,Hibernating,2025-03-22,TikTok
1517,Jennifer Jacqueline Pincheira Cabrera,carlos71@example.com,Metropolitana,Puente Alto,New,2025-04-03,Facebook/Instagram
1518,Cristopher Avelino Alarcón Verdugo,haravena@example.net,Los Lagos,Puerto Varas,Champions,2023-11-09,TikTok
1519,Felipe Cifuentes Paredes,ruthmunoz@example.org,Biobío,Chiguayante,Champions,2025-01-19,Email Marketing
1520,Maite Fuentes Peña,gajardojonathan@example.net,Metropolitana,Maipú,Lost,2024-02-17,Email Marketing
1521,Lukas José González Saldaña,jose23@example.net,Metropolitana,San Miguel,Champions,2023-09-08,Referido
1522,Celia Antonia Meza Guzmán,fcontreras@example.com,Metropolitana,Puente Alto,Loyal,2023-09-11,Email Marketing
1523,Vanessa Vidal,wretamales@example.org,Biobío,Hualpén,Loyal,2024-08-16,Google Ads
1524,Benjamín Cristóbal Oyarce Hernández,nzenteno@example.org,Los Lagos,Ancud,Champions,2023-12-08,Referido
1525,Mauricio Acevedo,angelo96@example.org,Biobío,Chiguayante,Hibernating,2024-02-22,Email Marketing
1526,Micaela Andrea Hidalgo González,cfuentealba@example.net,Valparaíso,Villa Alemana,At Risk,2023-12-31,TikTok
1527,Carmen Lucía Miranda-Pérez Núñez,jimenezmariela@example.com,Metropolitana,Estación Central,Loyal,2023-11-15,TikTok
1528,Johan Mendoza-Romero Núñez,anahi32@example.com,Coquimbo,Coquimbo,New,2025-06-04,Referido
1529,Fresia Agustina Meneses Ortega,sarahdiaz@example.net,Los Lagos,Osorno,Hibernating,2024-05-07,Orgánico
1530,Gonzalo Gustavo Castro Contreras,vsanchez@example.org,Metropolitana,Puente Alto,Champions,2025-05-13,Facebook/Instagram
1531,Elizabeth Maldonado Gutiérrez,gonzalezjusto@example.net,Coquimbo,Vicuña,Champions,2024-12-28,TikTok
1532,Víctor Luis Romero Carvajal,jose59@example.com,Biobío,Concepción,At Risk,2025-02-27,Google Ads
1533,Samuel Salazar,javieravillarroel@example.com,Biobío,Concepción,Champions,2024-04-14,Orgánico
1534,Juan Patricio Villanueva Cortés,edwin88@example.com,Los Lagos,Puerto Varas,New,2024-03-24,Email Marketing
1535,Gabriel Rivera Silva,maria59@example.org,Maule,Talca,Potential,2023-07-18,Facebook/Instagram
1536,Natalia Donoso Páez,saezcarmen@example.org,Biobío,Concepción,At Risk,2024-08-23,Email Marketing
1537,Robinson Luis Miranda Araneda,aliciaespinoza@example.net,Metropolitana,Puente Alto,Potential,2024-09-01,Referido
1538,Solange Ana González Martínez,xvega@example.com,Metropolitana,La Reina,At Risk,2023-02-12,Facebook/Instagram
1539,Isidora Mariela Sánchez Quispe,qsoto@example.net,Antofagasta,Taltal,Potential,2023-06-13,Orgánico
1540,María Aburto Muñoz,andreaarroyo@example.net,Metropolitana,Estación Central,At Risk,2023-03-11,Google Ads
1541,Yuri Tapia Osorio,ruthnavarro@example.net,Metropolitana,Vitacura,At Risk,2024-11-24,Orgánico
1542,Irene Rayén Valenzuela-Vargas Orellana,marion28@example.com,Valparaíso,San Antonio,Loyal,2023-07-11,Facebook/Instagram
1543,Oscar Abraham Soto Silva,sneira@example.org,Valparaíso,San Antonio,At Risk,2023-08-10,Email Marketing
1544,Jorge Juan Núñez Lorca,normarozas@example.org,Biobío,Talcahuano,Hibernating,2024-03-10,Email Marketing
1545,Claudio Juan Sánchez Mansilla,bascunanjorge@example.com,Antofagasta,Antofagasta,New,2023-10-09,Facebook/Instagram
1546,Nolberto Mora Peña,enriquetavalladares@example.com,Metropolitana,Las Condes,Hibernating,2023-10-03,Google Ads
1547,Marta Trinidad Espinoza Rojas,basilio32@example.org,Metropolitana,La Florida,Loyal,2023-05-24,Referido
1548,Héctor Alvarado,xmunoz@example.net,Metropolitana,Puente Alto,At Risk,2023-02-20,Referido
1549,María Yoselin Arredondo Jorquera,jgarces@example.com,O'Higgins,Rengo,Champions,2023-07-07,Orgánico
1550,Antonia Luciana Martínez Guerra,emilio38@example.org,Biobío,Concepción,Potential,2023-06-14,Orgánico
1551,Santiago Washington Contreras Ríos,juanherrera@example.com,Metropolitana,Macul,Loyal,2023-07-31,Email Marketing
1552,Agustin Bernardo Vidal Espinoza,ana09@example.net,Maule,Linares,At Risk,2023-04-23,Facebook/Instagram
1553,Hilda Teresa Muñoz Beltrán,mariacanales@example.net,O'Higgins,Pichilemu,Potential,2023-05-14,Google Ads
1554,Jorge Luis Ávila Vega,ocortes@example.net,Maule,Curicó,Potential,2023-07-06,Referido
1555,Jorge José Jiménez Cornejo,victor67@example.org,Antofagasta,Taltal,Loyal,2024-02-23,Orgánico
1556,Javier Acosta,gabriela49@example.org,Metropolitana,Puente Alto,Potential,2025-05-21,Email Marketing
1557,Sebastián Burgos Navarro,daniel27@example.net,Los Lagos,Puerto Montt,Lost,2025-03-01,Email Marketing
1558,Paola Galleguillos Valenzuela,victor54@example.com,Valparaíso,Valparaíso,At Risk,2023-12-03,Email Marketing
1559,Michael Meléndez,ulloanicole@example.org,Maule,Constitución,Potential,2024-11-25,Email Marketing
1560,Pedro Araya González,rolandocofre@example.net,La Araucanía,Angol,New,2024-06-14,Referido
1561,Estefany Nicole Oñate Castro,carla78@example.com,Los Lagos,Osorno,At Risk,2023-07-06,Facebook/Instagram
1562,Magdalena Mendoza,veronicasegovia@example.com,Biobío,Hualpén,At Risk,2024-04-23,TikTok
1563,Reinaldo Sebastián Cárdenas Barriga,lsantana@example.com,Metropolitana,Peñalolén,New,2024-09-11,Orgánico
1564,Juan Francisco Figueroa Urzúa,lorenzovargas@example.net,Valparaíso,Quilpué,Loyal,2024-06-08,Orgánico
1565,Elizabeth Loyola,vicentesaldias@example.org,Los Ríos,La Unión,At Risk,2023-08-02,TikTok
1566,Nelson Fernando Villanueva Espinoza,rojascristobal@example.com,Antofagasta,Tocopilla,Loyal,2025-05-04,Referido
1567,Soledad Antonia Díaz Guevara,burgospatricio@example.net,Metropolitana,La Reina,Champions,2025-04-16,Email Marketing
1568,Angelina Verónica Morales Pizarro,lorena60@example.org,Metropolitana,Estación Central,At Risk,2024-06-13,Facebook/Instagram
1569,Patricio Jorge Muñoz-Sepúlveda Abarca,zgutierrez@example.net,Metropolitana,Providencia,Loyal,2024-11-18,Referido
1570,Carolina Marcela Neira Burgos,moliva@example.org,La Araucanía,Villarrica,Potential,2025-03-14,Orgánico
1571,Agustina Nancy Santibáñez Ríos,josegonzalez@example.org,Maule,Curicó,Loyal,2023-02-08,Referido
1572,Alexander Cristian García Jorquera,jgarcia@example.com,Metropolitana,Ñuñoa,Lost,2023-09-27,Email Marketing
1573,Gloria Mónica Alarcón Céspedes,lopezdania@example.com,Valparaíso,Viña del Mar,Loyal,2024-06-03,Referido
1574,Osvaldo Luis Córdova Palacios,edisonmunoz@example.org,Maule,Curicó,Champions,2025-04-16,TikTok
1575,Samuel Wladimir Alvarado Díaz,osoto@example.org,La Araucanía,Villarrica,At Risk,2023-07-30,Google Ads
1576,Ana Bernardita Orellana Contreras,castroluis@example.com,Valparaíso,Viña del Mar,Hibernating,2023-06-18,Email Marketing
1577,Grace Fernanda Araya Rosas,ksoto@example.com,Biobío,Concepción,Lost,2023-05-25,Orgánico
1578,Sebastián Hernández,aquintanilla@example.com,Valparaíso,Villa Alemana,Champions,2024-06-21,Email Marketing
1579,Juan Meza,perezclaudio@example.com,Metropolitana,Estación Central,Champions,2023-12-09,Email Marketing
1580,Margarita Valenzuela Castro,gcarrasco@example.com,Biobío,Hualpén,Loyal,2023-03-26,Facebook/Instagram
1581,María Osorio Marchant,roxanarivera@example.com,La Araucanía,Angol,Champions,2025-04-06,Email Marketing
1582,Guillermo Marín Guerrero,judith63@example.com,O'Higgins,Santa Cruz,At Risk,2024-03-01,Google Ads
1583,Héctor Vicente Parraguez Lillo,umiranda@example.net,Biobío,Los Ángeles,Champions,2024-08-13,Facebook/Instagram
1584,Gustavo José Moreno Castro,federicoaguilera@example.com,Los Lagos,Ancud,Loyal,2025-01-06,Google Ads
1585,Ruth Gallegos Jofré,diego00@example.com,Metropolitana,Lo Barnechea,At Risk,2024-10-02,Referido
1586,Luis Octavio Riquelme Norambuena,martina41@example.net,Valparaíso,San Antonio,Hibernating,2023-09-30,Orgánico
1587,Margarita Karla Madariaga Trujillo,nvasquez@example.com,Metropolitana,Puente Alto,Lost,2025-01-20,TikTok
1588,Patricia Rosa Galaz Ahumada,diegotapia@example.org,Metropolitana,Vitacura,Lost,2023-05-22,Orgánico
1589,Jenifer Elizabeth Henríquez Suárez,gperez@example.net,La Araucanía,Angol,Loyal,2023-06-21,Facebook/Instagram
1590,Jennifer Sánchez,bustamantericardo@example.com,Los Ríos,Valdivia,Loyal,2024-10-29,TikTok
1591,Andrea Gabriela Muñoz Sepúlveda,jose24@example.net,Metropolitana,Peñalolén,Hibernating,2024-02-14,Orgánico
1592,Matías Cristopher Cifuentes Montecinos,ruthcoronado@example.org,Valparaíso,San Antonio,At Risk,2023-10-12,Facebook/Instagram
1593,Eladio Maximiliano González Aravena,leonardo49@example.com,Maule,Linares,Loyal,2023-08-30,Google Ads
1594,Patricia Nicole Pérez Quijada,sandra20@example.org,Metropolitana,Peñalolén,Loyal,2024-05-25,Facebook/Instagram
1595,Paulina Camila Barría Gálvez,benjaminvaldes@example.org,Biobío,Hualpén,Potential,2025-02-09,Referido
1596,Antonio Paulo Velásquez Maldonado,moises77@example.org,La Araucanía,Villarrica,At Risk,2025-03-15,Facebook/Instagram
1597,Alexander Vivanco Rivera,ucarreno@example.com,Biobío,Chiguayante,Loyal,2023-05-28,Referido
1598,Johana María Mancilla Ossandón,nalarcon@example.net,Metropolitana,Santiago,New,2024-02-17,Email Marketing
1599,Leandro Humberto Sandoval Vidal,ernestina86@example.com,Metropolitana,Estación Central,Lost,2025-04-03,Orgánico
1600,María Ibarra Caro,jgomez@example.net,Los Lagos,Osorno,Potential,2025-02-01,Email Marketing
1601,Sara Álvarez,cabreraximena@example.net,Biobío,Hualpén,Champions,2024-08-26,Google Ads
1602,Andrea Corina Sandoval Bahamonde,pdonoso@example.net,Metropolitana,Macul,Champions,2025-04-26,Google Ads
1603,Jesús Francisco Ibarra Herrera,silvaliam@example.com,Los Lagos,Puerto Montt,Champions,2023-10-08,Google Ads
1604,Alexander Guerra Castillo,ramosarnoldo@example.net,Metropolitana,Santiago,Champions,2025-02-21,TikTok
1605,Raquel María Órdenes Muñoz,miguelastudillo@example.com,Los Lagos,Castro,Loyal,2023-01-28,Referido
1606,Katherine Mamani Flores,rebolledodenisse@example.net,Metropolitana,La Reina,Champions,2023-01-17,Email Marketing
1607,Noah Víctor Araneda Ávalos,diazjose@example.com,Coquimbo,La Serena,Champions,2023-05-25,TikTok
1608,Manuel Jorge Peña Cid,dbarriga@example.org,Metropolitana,Ñuñoa,Potential,2024-01-12,Facebook/Instagram
1609,Eloísa Zulema Opazo Vega,penadaniela@example.org,Metropolitana,San Miguel,At Risk,2023-08-13,Orgánico
1610,Luis Matías Gutiérrez Valencia,ugonzalez@example.com,Metropolitana,Maipú,At Risk,2023-06-01,Facebook/Instagram
1611,Mario Vergara Cubillos,adriana89@example.org,Metropolitana,La Reina,Loyal,2025-06-06,Email Marketing
